,GAME_ID,GAME_DATE,HOME_SCORE,AWAY_SCORE,HOME_TEAM_ID,AWAY_TEAM_ID
41,0022100044,2021-10-25,104,90,1610612751,1610612764
42,0022100046,2021-10-25,111,108,1610612741,1610612761
43,0022100045,2021-10-25,107,90,1610612748,1610612753
44,0022100042,2021-10-25,119,109,1610612749,1610612754
45,0022100049,2021-10-25,86,116,1610612757,1610612746
46,0022100047,2021-10-25,98,107,1610612750,1610612740
47,0022100048,2021-10-25,87,99,1610612743,1610612739
48,0022100043,2021-10-25,122,104,1610612737,1610612765
49,0022100050,2021-10-26,112,99,1610612752,1610612755
50,0022100052,2021-10-26,116,106,1610612742,1610612745
51,0022100053,2021-10-26,121,125,1610612759,1610612747
52,0022100054,2021-10-26,110,122,1610612743,1610612762
53,0022100051,2021-10-26,98,106,1610612760,1610612744
54,0022100055,2021-10-27,111,120,1610612753,1610612766
55,0022100057,2021-10-27,93,106,1610612751,1610612748
56,0022100059,2021-10-27,102,99,1610612737,1610612740
57,0022100058,2021-10-27,118,100,1610612761,1610612754
58,0022100060,2021-10-27,108,113,1610612749,1610612750
59,0022100061,2021-10-27,123,115,1610612760,1610612747
60,0022100062,2021-10-27,107,110,1610612756,1610612758
61,0022100056,2021-10-27,116,107,1610612764,1610612738
62,0022100063,2021-10-27,116,96,1610612757,1610612763
63,0022100064,2021-10-27,79,92,1610612746,1610612739
64,0022100066,2021-10-28,111,122,1610612737,1610612764
65,0022100065,2021-10-28,102,110,1610612765,1610612755
66,0022100068,2021-10-28,122,91,1610612762,1610612745
67,0022100067,2021-10-28,104,103,1610612752,1610612741
68,0022100069,2021-10-28,104,99,1610612742,1610612759
69,0022100070,2021-10-28,104,101,1610612763,1610612744
70,0022100071,2021-10-29,109,110,1610612753,1610612761
71,0022100073,2021-10-29,99,114,1610612766,1610612748
72,0022100072,2021-10-29,105,98,1610612751,1610612754
73,0022100074,2021-10-29,113,109,1610612758,1610612740
74,0022100076,2021-10-29,92,111,1610612746,1610612757
75,0022100075,2021-10-29,75,106,1610612742,1610612743
76,0022100077,2021-10-29,101,113,1610612739,1610612747
77,0022100084,2021-10-30,129,103,1610612748,1610612763
78,0022100078,2021-10-30,112,115,1610612738,1610612764
79,0022100080,2021-10-30,117,123,1610612740,1610612752
80,0022100079,2021-10-30,110,103,1610612765,1610612753
81,0022100081,2021-10-30,94,97,1610612754,1610612761
82,0022100083,2021-10-30,99,107,1610612762,1610612741
83,0022100082,2021-10-30,122,94,1610612755,1610612737
84,0022100085,2021-10-30,93,102,1610612749,1610612759
85,0022100086,2021-10-30,82,103,1610612760,1610612744
86,0022100087,2021-10-30,93,91,1610612743,1610612750
87,0022100088,2021-10-30,101,92,1610612756,1610612739
88,0022100092,2021-10-31,117,91,1610612751,1610612765
89,0022100093,2021-10-31,95,85,1610612747,1610612745
90,0022100089,2021-10-31,105,99,1610612742,1610612758
91,0022100091,2021-10-31,95,107,1610612749,1610612762
92,0022100090,2021-10-31,125,113,1610612766,1610612757
93,0022100095,2021-11-01,131,118,1610612754,1610612759
94,0022100096,2021-11-01,103,113,1610612757,1610612755
95,0022100094,2021-11-01,113,110,1610612739,1610612766
96,0022100098,2021-11-01,128,114,1610612741,1610612738
97,0022100097,2021-11-01,111,118,1610612764,1610612737
98,0022100100,2021-11-01,97,106,1610612743,1610612763
99,0022100101,2021-11-01,115,97,1610612753,1610612750
100,0022100102,2021-11-01,99,94,1610612746,1610612760
101,0022100099,2021-11-01,104,113,1610612752,1610612761
102,0022100105,2021-11-02,113,119,1610612758,1610612762
103,0022100106,2021-11-02,112,100,1610612756,1610612740
104,0022100107,2021-11-02,117,119,1610612745,1610612747
105,0022100103,2021-11-02,117,89,1610612749,1610612765
106,0022100104,2021-11-02,110,125,1610612742,1610612748
107,0022100118,2021-11-03,112,99,1610612758,1610612740
108,0022100112,2021-11-03,109,100,1610612761,1610612764
109,0022100110,2021-11-03,79,92,1610612753,1610612738
110,0022100108,2021-11-03,107,104,1610612739,1610612757
111,0022100111,2021-11-03,98,103,1610612741,1610612755
112,0022100113,2021-11-03,117,108,1610612751,1610612737
113,0022100114,2021-11-03,106,108,1610612743,1610612763
114,0022100115,2021-11-03,115,126,1610612750,1610612746
115,0022100116,2021-11-03,108,109,1610612759,1610612742
116,0022100117,2021-11-03,114,92,1610612744,1610612766
117,0022100109,2021-11-03,98,111,1610612752,1610612754
118,0022100119,2021-11-04,98,109,1610612765,1610612755
119,0022100121,2021-11-04,95,78,1610612738,1610612748
120,0022100120,2021-11-04,98,116,1610612737,1610612762
121,0022100122,2021-11-04,123,111,1610612756,1610612745
122,0022100123,2021-11-04,104,107,1610612747,1610612760
123,0022100128,2021-11-05,98,113,1610612749,1610612752
124,0022100125,2021-11-05,89,102,1610612753,1610612759
125,0022100126,2021-11-05,87,115,1610612763,1610612764
126,0022100127,2021-11-05,102,101,1610612739,1610612761
127,0022100130,2021-11-05,85,126,1610612740,1610612744
128,0022100129,2021-11-05,104,84,1610612746,1610612750
129,0022100131,2021-11-05,110,106,1610612757,1610612754
130,0022100132,2021-11-05,140,110,1610612758,1610612766
131,0022100124,2021-11-05,96,90,1610612751,1610612765
132,0022100134,2021-11-06,118,115,1610612748,1610612762
133,0022100135,2021-11-06,114,105,1610612755,1610612741
134,0022100136,2021-11-06,107,104,1610612742,1610612738
135,0022100137,2021-11-06,117,121,1610612737,1610612756
136,0022100138,2021-11-06,90,105,1610612747,1610612757
137,0022100133,2021-11-06,95,94,1610612743,1610612745
138,0022100140,2021-11-07,126,109,1610612739,1610612752
139,0022100141,2021-11-07,100,107,1610612762,1610612753
140,0022100145,2021-11-07,120,107,1610612744,1610612745
141,0022100146,2021-11-07,106,120,1610612766,1610612746
142,0022100142,2021-11-07,94,101,1610612749,1610612764
143,0022100139,2021-11-07,116,103,1610612751,1610612761
144,0022100143,2021-11-07,91,94,1610612758,1610612754
145,0022100144,2021-11-07,94,99,1610612759,1610612760
146,0022100147,2021-11-08,103,96,1610612752,1610612755
147,0022100148,2021-11-08,95,118,1610612751,1610612741
148,0022100150,2021-11-08,108,92,1610612742,1610612740
149,0022100149,2021-11-08,118,125,1610612750,1610612763
150,0022100151,2021-11-08,113,96,1610612743,1610612748
151,0022100153,2021-11-08,109,104,1610612756,1610612758
152,0022100152,2021-11-08,113,127,1610612737,1610612744
153,0022100154,2021-11-08,123,126,1610612766,1610612747
154,0022100155,2021-11-09,118,109,1610612749,1610612755
155,0022100156,2021-11-09,110,98,1610612762,1610612737
156,0022100157,2021-11-09,109,117,1610612757,1610612746
157,0022100159,2021-11-10,123,90,1610612751,1610612753
158,0022100158,2021-11-10,97,94,1610612764,1610612739
159,0022100160,2021-11-10,104,88,1610612738,1610612761
160,0022100161,2021-11-10,112,100,1610612749,1610612752
161,0022100162,2021-11-10,104,112,1610612745,1610612765
162,0022100163,2021-11-10,117,107,1610612741,1610612742
163,0022100165,2021-11-10,108,100,1610612760,1610612740
164,0022100168,2021-11-10,109,119,1610612757,1610612756
165,0022100166,2021-11-10,117,136,1610612758,1610612759
166,0022100164,2021-11-10,118,108,1610612766,1610612763
167,0022100167,2021-11-10,98,101,1610612754,1610612743
168,0022100169,2021-11-10,110,123,1610612750,1610612744
169,0022100170,2021-11-10,117,120,1610612748,1610612747
170,0022100173,2021-11-11,112,109,1610612746,1610612748
171,0022100171,2021-11-11,115,109,1610612761,1610612755
172,0022100172,2021-11-11,111,100,1610612754,1610612762
173,0022100179,2021-11-12,112,120,1610612740,1610612751
174,0022100174,2021-11-12,96,104,1610612752,1610612766
175,0022100176,2021-11-12,78,98,1610612765,1610612739
176,0022100175,2021-11-12,122,113,1610612738,1610612749
177,0022100178,2021-11-12,119,94,1610612756,1610612763
178,0022100180,2021-11-12,103,105,1610612758,1610612760
179,0022100177,2021-11-12,104,92,1610612757,1610612745
180,0022100181,2021-11-12,123,109,1610612742,1610612759
181,0022100182,2021-11-12,96,105,1610612737,1610612743
182,0022100183,2021-11-12,119,93,1610612744,1610612741
183,0022100184,2021-11-12,83,107,1610612747,1610612750
184,0022100191,2021-11-13,129,102,1610612746,1610612750
185,0022100185,2021-11-13,105,111,1610612762,1610612748
186,0022100187,2021-11-13,104,92,1610612764,1610612753
187,0022100188,2021-11-13,112,101,1610612740,1610612763
188,0022100186,2021-11-13,118,113,1610612754,1610612755
189,0022100189,2021-11-13,121,127,1610612761,1610612765
190,0022100190,2021-11-13,89,91,1610612738,1610612739
191,0022100198,2021-11-14,100,90,1610612741,1610612746
192,0022100192,2021-11-14,114,106,1610612747,1610612759
193,0022100193,2021-11-14,100,120,1610612749,1610612737
194,0022100196,2021-11-14,96,120,1610612760,1610612751
195,0022100195,2021-11-14,89,115,1610612745,1610612756
196,0022100194,2021-11-14,106,102,1610612766,1610612744
197,0022100197,2021-11-14,124,95,1610612743,1610612757
198,0022100199,2021-11-15,92,98,1610612739,1610612738
199,0022100202,2021-11-15,111,129,1610612753,1610612737
200,0022100200,2021-11-15,129,107,1610612758,1610612765
201,0022100201,2021-11-15,105,100,1610612764,1610612740
202,0022100203,2021-11-15,84,92,1610612754,1610612752
203,0022100205,2021-11-15,102,136,1610612745,1610612763
204,0022100207,2021-11-15,90,103,1610612760,1610612748
205,0022100206,2021-11-15,99,96,1610612756,1610612750
206,0022100208,2021-11-15,118,113,1610612757,1610612761
207,0022100209,2021-11-15,121,103,1610612741,1610612747
208,0022100204,2021-11-15,111,101,1610612742,1610612743
209,0022100210,2021-11-16,117,99,1610612744,1610612751
210,0022100211,2021-11-16,120,85,1610612762,1610612755
211,0022100212,2021-11-16,106,92,1610612746,1610612759
212,0022100218,2021-11-17,104,98,1610612753,1610612752
213,0022100213,2021-11-17,97,87,1610612766,1610612764
214,0022100214,2021-11-17,89,97,1610612754,1610612765
215,0022100215,2021-11-17,99,110,1610612738,1610612737
216,0022100216,2021-11-17,109,99,1610612751,1610612739
217,0022100217,2021-11-17,98,113,1610612740,1610612748
218,0022100219,2021-11-17,109,102,1610612749,1610612747
219,0022100221,2021-11-17,101,89,1610612760,1610612745
220,0022100220,2021-11-17,97,107,1610612758,1610612750
221,0022100222,2021-11-17,105,98,1610612756,1610612742
222,0022100223,2021-11-17,107,112,1610612741,1610612757
223,0022100228,2021-11-18,89,103,1610612743,1610612755
224,0022100229,2021-11-18,103,119,1610612761,1610612762
225,0022100224,2021-11-18,104,89,1610612744,1610612739
226,0022100225,2021-11-18,112,97,1610612748,1610612764
227,0022100226,2021-11-18,120,108,1610612763,1610612746
228,0022100227,2021-11-18,115,90,1610612750,1610612759
229,0022100234,2021-11-19,89,96,1610612760,1610612749
230,0022100238,2021-11-19,89,108,1610612758,1610612761
231,0022100230,2021-11-19,121,118,1610612766,1610612754
232,0022100231,2021-11-19,105,102,1610612744,1610612765
233,0022100235,2021-11-19,81,94,1610612746,1610612740
234,0022100232,2021-11-19,108,130,1610612747,1610612738
235,0022100233,2021-11-19,115,113,1610612751,1610612753
236,0022100236,2021-11-19,108,114,1610612743,1610612741
237,0022100237,2021-11-19,104,112,1610612742,1610612756
238,0022100239,2021-11-20,99,106,1610612745,1610612752
239,0022100240,2021-11-20,111,94,1610612754,1610612740
240,0022100243,2021-11-20,111,105,1610612738,1610612760
241,0022100241,2021-11-20,100,103,1610612748,1610612764
242,0022100242,2021-11-20,105,115,1610612766,1610612737
243,0022100244,2021-11-20,117,108,1610612749,1610612753
244,0022100245,2021-11-20,138,95,1610612750,1610612763
245,0022100246,2021-11-20,118,111,1610612757,1610612755
246,0022100247,2021-11-20,123,105,1610612762,1610612758
247,0022100250,2021-11-21,103,109,1610612752,1610612741
248,0022100252,2021-11-21,104,119,1610612761,1610612744
249,0022100251,2021-11-21,97,126,1610612743,1610612756
250,0022100249,2021-11-21,116,121,1610612765,1610612747
251,0022100248,2021-11-21,97,91,1610612746,1610612742
252,0022100253,2021-11-22,112,117,1610612739,1610612751
253,0022100255,2021-11-22,101,113,1610612760,1610612737
254,0022100257,2021-11-22,109,77,1610612754,1610612741
255,0022100258,2021-11-22,92,123,1610612753,1610612749
256,0022100260,2021-11-22,111,115,1610612759,1610612756
257,0022100259,2021-11-22,110,96,1610612750,1610612740
258,0022100261,2021-11-22,118,119,1610612762,1610612763
259,0022100256,2021-11-22,108,90,1610612738,1610612745
260,0022100262,2021-11-22,102,94,1610612755,1610612758
261,0022100254,2021-11-22,103,109,1610612764,1610612766
262,0022100263,2021-11-23,92,100,1610612765,1610612748
263,0022100264,2021-11-23,106,100,1610612752,1610612747
264,0022100265,2021-11-23,100,119,1610612743,1610612757
265,0022100266,2021-11-23,104,112,1610612746,1610612742
266,0022100267,2021-11-24,115,120,1610612739,1610612756
267,0022100268,2021-11-24,116,124,1610612754,1610612747
268,0022100269,2021-11-24,99,106,1610612753,1610612766
269,0022100270,2021-11-24,123,104,1610612751,1610612738
270,0022100273,2021-11-24,114,93,1610612749,1610612765
271,0022100276,2021-11-24,104,110,1610612760,1610612762
272,0022100272,2021-11-24,113,126,1610612763,1610612761
273,0022100271,2021-11-24,118,113,1610612745,1610612741
274,0022100274,2021-11-24,113,101,1610612750,1610612748
275,0022100275,2021-11-24,102,127,1610612764,1610612740
276,0022100277,2021-11-24,124,106,1610612737,1610612759
277,0022100279,2021-11-24,121,125,1610612757,1610612758
278,0022100278,2021-11-24,116,96,1610612744,1610612755
279,0022100282,2021-11-26,97,118,1610612752,1610612756
280,0022100280,2021-11-26,96,107,1610612765,1610612746
281,0022100281,2021-11-26,115,133,1610612750,1610612766
282,0022100283,2021-11-26,88,123,1610612753,1610612741
283,0022100285,2021-11-26,100,132,1610612763,1610612737
284,0022100284,2021-11-26,114,97,1610612754,1610612761
285,0022100286,2021-11-26,101,99,1610612764,1610612760
286,0022100287,2021-11-26,88,96,1610612738,1610612759
287,0022100288,2021-11-26,120,109,1610612749,1610612743
288,0022100289,2021-11-26,98,97,1610612740,1610612762
289,0022100290,2021-11-26,118,103,1610612744,1610612757
290,0022100291,2021-11-26,137,141,1610612747,1610612758
291,0022100296,2021-11-27,104,107,1610612741,1610612748
292,0022100297,2021-11-27,143,146,1610612766,1610612745
293,0022100298,2021-11-27,114,120,1610612742,1610612764
294,0022100299,2021-11-27,105,127,1610612740,1610612762
295,0022100292,2021-11-27,120,121,1610612755,1610612750
296,0022100293,2021-11-27,99,90,1610612752,1610612737
297,0022100294,2021-11-27,107,113,1610612751,1610612756
298,0022100295,2021-11-27,105,92,1610612739,1610612753
299,0022100301,2021-11-28,118,100,1610612749,1610612754
300,0022100302,2021-11-28,97,109,1610612761,1610612738
301,0022100303,2021-11-28,101,128,1610612758,1610612763
302,0022100304,2021-11-28,106,110,1610612765,1610612747
303,0022100300,2021-11-28,90,105,1610612746,1610612744
304,0022100305,2021-11-29,96,101,1610612753,1610612755
305,0022100308,2021-11-29,89,102,1610612760,1610612745
306,0022100309,2021-11-29,98,100,1610612754,1610612750
307,0022100306,2021-11-29,111,120,1610612748,1610612743
308,0022100310,2021-11-29,114,96,1610612739,1610612742
309,0022100311,2021-11-29,116,99,1610612759,1610612764
310,0022100307,2021-11-29,133,119,1610612741,1610612766
311,0022100312,2021-11-29,107,129,1610612757,1610612762
312,0022100313,2021-11-29,104,123,1610612746,1610612740
313,0022100315,2021-11-30,98,91,1610612763,1610612761
314,0022100314,2021-11-30,110,112,1610612752,1610612751
315,0022100316,2021-11-30,104,96,1610612756,1610612744
316,0022100317,2021-11-30,92,110,1610612765,1610612757
317,0022100318,2021-11-30,117,92,1610612747,1610612758
318,0022100319,2021-12-01,114,111,1610612737,1610612754
319,0022100320,2021-12-01,103,108,1610612743,1610612753
320,0022100321,2021-12-01,115,107,1610612764,1610612750
321,0022100323,2021-12-01,85,111,1610612748,1610612739
322,0022100322,2021-12-01,87,88,1610612755,1610612738
323,0022100325,2021-12-01,107,139,1610612740,1610612742
324,0022100326,2021-12-01,114,110,1610612745,1610612760
325,0022100324,2021-12-01,127,125,1610612749,1610612766
326,0022100327,2021-12-01,124,115,1610612758,1610612746
327,0022100328,2021-12-02,119,115,1610612741,1610612752
328,0022100329,2021-12-02,97,93,1610612761,1610612749
329,0022100330,2021-12-02,152,79,1610612763,1610612760
330,0022100331,2021-12-02,103,114,1610612765,1610612756
331,0022100332,2021-12-02,83,114,1610612757,1610612759
332,0022100335,2021-12-03,96,98,1610612737,1610612755
333,0022100338,2021-12-03,91,107,1610612742,1610612740
334,0022100341,2021-12-03,119,115,1610612746,1610612747
335,0022100334,2021-12-03,101,116,1610612764,1610612739
336,0022100333,2021-12-03,113,104,1610612748,1610612754
337,0022100340,2021-12-03,96,118,1610612756,1610612744
338,0022100336,2021-12-03,105,110,1610612750,1610612751
339,0022100337,2021-12-03,118,116,1610612745,1610612753
340,0022100339,2021-12-03,130,137,1610612738,1610612762
341,0022100342,2021-12-04,99,113,1610612752,1610612743
342,0022100347,2021-12-04,145,117,1610612738,1610612757
343,0022100343,2021-12-04,107,111,1610612751,1610612741
344,0022100344,2021-12-04,124,102,1610612749,1610612748
345,0022100346,2021-12-04,107,112,1610612744,1610612759
346,0022100345,2021-12-04,97,90,1610612763,1610612742
347,0022100348,2021-12-04,104,99,1610612758,1610612746
348,0022100349,2021-12-05,108,109,1610612739,1610612762
349,0022100351,2021-12-05,102,90,1610612761,1610612764
350,0022100350,2021-12-05,127,130,1610612737,1610612766
351,0022100352,2021-12-05,118,108,1610612745,1610612740
352,0022100358,2021-12-06,104,112,1610612739,1610612749
353,0022100360,2021-12-06,108,104,1610612756,1610612759
354,0022100362,2021-12-06,90,102,1610612757,1610612746
355,0022100361,2021-12-06,95,126,1610612753,1610612744
356,0022100355,2021-12-06,116,110,1610612754,1610612764
357,0022100354,2021-12-06,114,103,1610612760,1610612765
358,0022100353,2021-12-06,124,127,1610612766,1610612755
359,0022100356,2021-12-06,90,105,1610612748,1610612763
360,0022100359,2021-12-06,121,110,1610612737,1610612750
361,0022100357,2021-12-06,109,97,1610612741,1610612743
362,0022100363,2021-12-07,102,99,1610612751,1610612742
363,0022100364,2021-12-07,121,109,1610612752,1610612759
364,0022100365,2021-12-07,102,117,1610612738,1610612747
365,0022100376,2021-12-08,104,94,1610612744,1610612757
366,0022100369,2021-12-08,122,102,1610612754,1610612752
367,0022100367,2021-12-08,115,92,1610612739,1610612741
368,0022100366,2021-12-08,110,106,1610612755,1610612766
369,0022100368,2021-12-08,119,116,1610612764,1610612765
370,0022100371,2021-12-08,110,109,1610612760,1610612761
371,0022100370,2021-12-08,113,104,1610612748,1610612749
372,0022100374,2021-12-08,104,136,1610612750,1610612762
373,0022100372,2021-12-08,114,104,1610612745,1610612751
374,0022100373,2021-12-08,96,104,1610612763,1610612742
375,0022100375,2021-12-08,114,120,1610612740,1610612743
376,0022100377,2021-12-08,130,142,1610612753,1610612758
377,0022100378,2021-12-08,114,111,1610612746,1610612738
378,0022100379,2021-12-09,118,96,1610612762,1610612755
379,0022100380,2021-12-09,108,95,1610612763,1610612747
380,0022100381,2021-12-09,123,111,1610612759,1610612743
381,0022100382,2021-12-10,124,123,1610612766,1610612758
382,0022100385,2021-12-10,87,90,1610612752,1610612761
383,0022100384,2021-12-10,113,105,1610612751,1610612737
384,0022100389,2021-12-10,95,116,1610612760,1610612747
385,0022100387,2021-12-10,123,106,1610612739,1610612750
386,0022100386,2021-12-10,114,123,1610612745,1610612749
387,0022100390,2021-12-10,90,111,1610612738,1610612756
388,0022100388,2021-12-10,109,93,1610612740,1610612765
389,0022100383,2021-12-10,93,106,1610612742,1610612754
390,0022100392,2021-12-11,123,98,1610612762,1610612764
391,0022100394,2021-12-11,118,92,1610612748,1610612741
392,0022100393,2021-12-11,117,103,1610612739,1610612758
393,0022100395,2021-12-11,106,113,1610612745,1610612763
394,0022100391,2021-12-11,104,106,1610612753,1610612746
395,0022100397,2021-12-11,127,112,1610612743,1610612759
396,0022100396,2021-12-11,93,102,1610612744,1610612755
397,0022100398,2021-12-12,112,97,1610612749,1610612752
398,0022100399,2021-12-12,116,104,1610612751,1610612765
399,0022100400,2021-12-12,103,84,1610612742,1610612760
400,0022100401,2021-12-12,112,97,1610612759,1610612740
401,0022100402,2021-12-12,116,111,1610612750,1610612757
402,0022100403,2021-12-12,106,94,1610612747,1610612753
403,0022100410,2021-12-13,120,96,1610612742,1610612766
404,0022100411,2021-12-13,113,107,1610612743,1610612764
405,0022100412,2021-12-13,95,111,1610612756,1610612746
406,0022100406,2021-12-13,124,101,1610612761,1610612758
407,0022100404,2021-12-13,105,94,1610612739,1610612748
408,0022100405,2021-12-13,102,100,1610612744,1610612754
409,0022100408,2021-12-13,117,103,1610612738,1610612749
410,0022100409,2021-12-13,126,91,1610612763,1610612755
411,0022100407,2021-12-13,132,126,1610612745,1610612737
412,0022100414,2021-12-14,105,96,1610612744,1610612752
413,0022100413,2021-12-14,129,131,1610612761,1610612751
414,0022100416,2021-12-14,111,107,1610612756,1610612757
415,0022100417,2021-12-15,124,89,1610612739,1610612745
416,0022100418,2021-12-15,99,111,1610612753,1610612737
417,0022100419,2021-12-15,101,96,1610612748,1610612755
418,0022100421,2021-12-15,99,114,1610612754,1610612749
419,0022100420,2021-12-15,107,104,1610612747,1610612742
420,0022100422,2021-12-15,110,113,1610612760,1610612740
421,0022100423,2021-12-15,131,115,1610612766,1610612759
422,0022100424,2021-12-15,124,107,1610612750,1610612743
423,0022100427,2021-12-15,119,105,1610612758,1610612764
424,0022100425,2021-12-15,103,124,1610612746,1610612762
425,0022100426,2021-12-15,103,113,1610612757,1610612763
426,0022100428,2021-12-16,122,113,1610612754,1610612765
427,0022100429,2021-12-16,105,114,1610612755,1610612751
428,0022100431,2021-12-16,116,103,1610612752,1610612745
429,0022100432,2021-12-16,118,98,1610612756,1610612764
430,0022100433,2021-12-17,115,105,1610612748,1610612753
431,0022100434,2021-12-17,115,133,1610612737,1610612743
432,0022100437,2021-12-17,126,128,1610612762,1610612759
433,0022100439,2021-12-17,116,125,1610612766,1610612757
434,0022100440,2021-12-17,105,124,1610612758,1610612763
435,0022100435,2021-12-17,111,107,1610612744,1610612738
436,0022100438,2021-12-17,112,116,1610612749,1610612740
437,0022100436,2021-12-17,110,92,1610612750,1610612747
438,0022100445,2021-12-18,107,114,1610612752,1610612738
439,0022100443,2021-12-18,100,119,1610612744,1610612761
440,0022100444,2021-12-18,104,103,1610612760,1610612746
441,0022100446,2021-12-18,119,90,1610612739,1610612749
442,0022100447,2021-12-18,109,103,1610612764,1610612762
443,0022100442,2021-12-18,100,93,1610612753,1610612751
444,0022100441,2021-12-18,116,107,1610612745,1610612765
445,0022100451,2021-12-19,114,121,1610612759,1610612758
446,0022100450,2021-12-19,100,105,1610612763,1610612757
447,0022100449,2021-12-19,100,90,1610612765,1610612748
448,0022100456,2021-12-19,137,106,1610612756,1610612766
449,0022100448,2021-12-19,115,110,1610612741,1610612747
450,0022100455,2021-12-19,111,105,1610612750,1610612742
451,0022100457,2021-12-20,108,103,1610612755,1610612738
452,0022100459,2021-12-20,118,133,1610612745,1610612741
453,0022100460,2021-12-20,99,102,1610612763,1610612760
454,0022100463,2021-12-20,92,116,1610612746,1610612759
455,0022100461,2021-12-20,102,112,1610612766,1610612762
456,0022100462,2021-12-20,113,98,1610612744,1610612758
457,0022100465,2021-12-21,96,125,1610612754,1610612748
458,0022100466,2021-12-21,91,105,1610612765,1610612752
459,0022100467,2021-12-21,97,111,1610612757,1610612740
460,0022100468,2021-12-21,102,114,1610612750,1610612742
461,0022100469,2021-12-21,108,90,1610612756,1610612747
462,0022100470,2021-12-22,98,104,1610612737,1610612753
463,0022100471,2021-12-22,101,111,1610612739,1610612738
464,0022100474,2021-12-22,108,94,1610612760,1610612743
465,0022100473,2021-12-22,126,106,1610612749,1610612745
466,0022100475,2021-12-22,105,89,1610612746,1610612758
467,0022100476,2021-12-23,106,118,1610612745,1610612754
468,0022100477,2021-12-23,110,104,1610612740,1610612753
469,0022100478,2021-12-23,98,96,1610612737,1610612755
470,0022100480,2021-12-23,124,117,1610612764,1610612752
471,0022100479,2021-12-23,112,115,1610612765,1610612748
472,0022100481,2021-12-23,102,95,1610612749,1610612742
473,0022100483,2021-12-23,101,113,1610612760,1610612756
474,0022100484,2021-12-23,128,116,1610612762,1610612750
475,0022100482,2021-12-23,115,107,1610612766,1610612743
476,0022100485,2021-12-23,104,113,1610612763,1610612744
477,0022100487,2021-12-23,138,110,1610612759,1610612747
478,0022100491,2021-12-25,115,122,1610612747,1610612751
479,0022100492,2021-12-25,120,116,1610612762,1610612742
480,0022100488,2021-12-25,87,101,1610612737,1610612752
481,0022100489,2021-12-25,113,117,1610612738,1610612749
482,0022100490,2021-12-25,116,107,1610612744,1610612756
483,0022100495,2021-12-26,117,96,1610612755,1610612764
484,0022100497,2021-12-26,112,117,1610612740,1610612760
485,0022100498,2021-12-26,109,144,1610612765,1610612759
486,0022100499,2021-12-26,105,113,1610612754,1610612741
487,0022100500,2021-12-26,103,100,1610612743,1610612746
488,0022100494,2021-12-26,144,99,1610612739,1610612761
489,0022100493,2021-12-26,83,93,1610612753,1610612748
490,0022100496,2021-12-26,102,127,1610612758,1610612763
491,0022100503,2021-12-27,103,108,1610612738,1610612750
492,0022100505,2021-12-27,114,113,1610612763,1610612756
493,0022100506,2021-12-27,117,132,1610612757,1610612742
494,0022100507,2021-12-27,108,124,1610612746,1610612751
